address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,image_url,osm.latitude,osm.longitude,osm.url,name,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,wikipedia.page_url,wikidata.page_url
FL,United States,Miami,33194,18201 SW 12TH ST,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miami Field Office,MIA,Plantation - ERO,(954) 236-4900,SPC,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,Office of Detention Oversight,2025-05-01,Pass,https://www.ice.gov/assets/pages/detention/facilities/kromeN_SPC.jpg,25.7741728,-80.1936200,https://www.openstreetmap.org/?mlat=25.7741728&mlon=-80.1936200&zoom=15,KROME NORTH SERVICE PROCESSING CENTER,2025-08-18T03:14:18.000000+0000,"",17.4672627468734,false,0.633928571428571,0.964285714285714,true,447.991071428586,459.187500000024,651.491071428583,450,86.2589285714283,27.6875,22.8214285714286,772.00892857144,271.61011904763,76.76488095238,287.041666666673,273.360119047622,908.7767857143242,https://en.wikipedia.org/wiki/Miami-Dade_Corrections_and_Rehabilitation_Department,""
FL,"",TAVARES,32778,551 W MAIN ST,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miami Field Office,MIA,Plantation - ERO,(954) 236-4900,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,,"",28.8021812,-81.7313320,https://www.openstreetmap.org/?mlat=28.8021812&mlon=-81.7313320&zoom=15,LAKE COUNTY JAIL,,"",1.60576923076923,true,0.0119047619047619,0.0148809523809524,true,0.244047619047619,0.979166666666666,1.0625,,0.110119047619048,0.0,0.0,1.13988095238095,0.214285714285714,0.151785714285714,0.857142857142857,0.0267857142857143,1.2499999999999991,https://en.wikipedia.org/wiki/John_Dillinger,""
KY,"",LONDON,40744,440 HAMMOCK ROAD,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,"",37.1283343,-84.0835576,https://www.openstreetmap.org/?mlat=37.1283343&mlon=-84.0835576&zoom=15,LAUREL COUNTY CORRECTIONAL CENTER,,"",3.09349593495935,true,0.202380952380952,0.681547619047619,true,0.723214285714285,0.669642857142857,1.87202380952381,,0.0119047619047619,0.0,0.00892857142857143,2.25595238095238,1.02083333333333,0.517857142857143,0.455357142857143,0.282738095238095,2.276785714285713,https://en.wikipedia.org/wiki/Youth_detention_center,""
LA,United States,Winnfield,71483,560 Gum Spring Road,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,New Orleans - ERO,(504) 599-7800,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-01-16,Pass,https://www.ice.gov/sites/default/files/images/detention/winn.jpg,31.9252280,-92.6399400,https://www.openstreetmap.org/?mlat=31.9252280&mlon=-92.6399400&zoom=15,WINN CORRECTIONAL CENTER,2025-06-23T03:19:02.000000+0000,"",59.293549633063,false,0.547619047619048,0.940476190476191,true,370.851190476191,1190.95535714286,1233.99999999999,946,97.3928571428571,59.6309523809523,62.2946428571428,1343.97619047618,973.389880952385,212.026785714286,238.880952380953,138.997023809524,1563.2946428571463,https://en.wikipedia.org/wiki/Winn_Correctional_Center,https://www.wikidata.org/wiki/Q16903557
SC,"",LEXINGTON,29072,521 GIBSON ROAD,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,(404) 893-1290,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-08-07,Pending Final Rating,"",33.9804494,-81.2374167,https://www.openstreetmap.org/?mlat=33.9804494&mlon=-81.2374167&zoom=15,LEXINGTON COUNTY JAIL,,"",1.64787339268051,true,0.142857142857143,0.642857142857142,true,2.22023809523809,1.93154761904761,3.90178571428577,,0.00892857142857143,0.0,0.00297619047619048,4.92559523809534,1.34821428571428,2.40476190476191,0.916666666666665,0.267857142857143,4.937499999999986,https://en.wikipedia.org/wiki/RJ_May,""
TX,United States,Groesbeck,76642,910 North Tyus Street,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,Houston Field Office,HOU,Houston - ERO,(281) 774-4816,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-03-27,Pass,https://www.ice.gov/assets/pages/detention/facilities/limestoneCoDetCntr.jpg,31.5243379,-96.5338693,https://www.openstreetmap.org/?mlat=31.5243379&mlon=-96.5338693&zoom=15,LIMESTONE COUNTY DETENTION CENTER,2025-09-17T10:43:35.000000+0000,"",14.228813559322,false,0.0,0.0,true,11.9672619047619,38.1160714285714,30.9613095238095,0,0.383928571428571,0.642857142857143,1.5297619047619,47.5267857142857,28.172619047619,13.0267857142857,5.03273809523811,3.85119047619049,50.0833333333333,https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
NE,"",NORTH PLATTE,69101,3020 N JEFFERS,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,2024-12-23,Pending Final Rating,"",41.1368333,-100.7612819,https://www.openstreetmap.org/?mlat=41.1368333&mlon=-100.7612819&zoom=15,LINCOLN COUNTY JAIL,,"",15.5872340425532,true,0.398809523809524,5.47619047619047,true,6.25595238095238,5.4077380952381,8.69047619047619,,1.20535714285714,0.87202380952381,1.02380952380952,14.4375,9.52380952380952,1.76190476190476,3.79761904761905,2.45535714285714,17.538690476190474,https://en.wikipedia.org/wiki/Lincoln_Heights_Jail,""
IA,"",CEDAR RAPIDS,52401,53 3RD AVENUE BRIDGE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,,Pass,"",41.9758872,-91.6704053,https://www.openstreetmap.org/?mlat=41.9758872&mlon=-91.6704053&zoom=15,LINN COUNTY JAIL,,"",13.7333333333333,true,0.178571428571429,0.413690476190476,true,4.86607142857143,3.3125,5.26488095238096,,0.830357142857143,0.68452380952381,1.44642857142857,5.80952380952381,2.86309523809524,2.76488095238095,2.42261904761905,0.720238095238095,8.770833333333336,https://en.wikipedia.org/wiki/Old_Linn_County_Jail,https://www.wikidata.org/wiki/Q28543774
OK,"",GUTHRIE,73044,216 S BROAD ST,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,(972) 367-2200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,2025-05-13,Pass,"",35.8789231,-97.4252772,https://www.openstreetmap.org/?mlat=35.8789231&mlon=-97.4252772&zoom=15,LOGAN COUNTY JAIL,,"",2.70526315789474,false,0.0476190476190476,0.163690476190476,false,0.663690476190476,1.58928571428571,0.901785714285713,,0.0178571428571429,0.0119047619047619,0.0148809523809524,2.41964285714286,1.6547619047619,0.348214285714286,0.229166666666667,0.232142857142857,2.4642857142857095,https://en.wikipedia.org/wiki/Old_Logan_County_Jail,""
TX,United States,Laredo,78401,4702 EAST SAUNDERS STREET,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,(956) 389-7884,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-20,Pass,https://www.ice.gov/sites/default/files/images/detention/lrdicdf.jpg,27.5075005,-99.5069922,https://www.openstreetmap.org/?mlat=27.5075005&mlon=-99.5069922&zoom=15,LAREDO PROCESSING CENTER,2025-02-10T10:38:10.000000+0000,"",34.5141129032258,true,26.4047619047619,336.178571428572,true,0.625,4.31547619047619,234.130952380952,0,6.05357142857143,5.58630952380952,12.2440476190476,343.639880952382,332.92261904762,12.9136904761905,12.4136904761905,9.27380952380953,367.5238095238101,https://en.wikipedia.org/wiki/CoreCivic,""
TX,United States,Encinal,78019,832 EAST TEXAS STATE HIGHWAY 44,TX,United States,San Antonio,78217,1777 NE Loop 410 Floor 15,Central Texas,SanAntonio.Outreach@ice.dhs.gov,San Antonio Field Office,SNA,San Antonio - ERO,(210) 283-4750,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",2025-02-07,Pending Final Rating,https://www.ice.gov/sites/default/files/2025-07/detFacLaSalleReg.jpg,28.0406329,-99.3552096,https://www.openstreetmap.org/?mlat=28.0406329&mlon=-99.3552096&zoom=15,LA SALLE COUNTY REGIONAL DETENTION CENTER,2025-07-24T10:30:19.000000+0000,"",33.9207746478873,false,0.392857142857143,2.39880952380952,true,9.4375,83.5059523809524,58.7053571428572,0,0.18452380952381,0.363095238095238,0.994047619047619,94.1934523809523,91.3005952380953,3.9077380952381,0.133928571428571,0.392857142857143,95.73511904761905,https://en.wikipedia.org/wiki/Willacy_County_Regional_Detention_Center,""
MS,"",CANTON,39046,2935 HIGHWAY 51,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,New Orleans - ERO,(504) 599-7800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-09-26,Pass,"",32.6126020,-90.0367512,https://www.openstreetmap.org/?mlat=32.6126020&mlon=-90.0367512&zoom=15,MADISON COUNTY JAIL,,"",1.96921862667719,true,0.056547619047619,0.520833333333333,true,2.40476190476191,4.8005952380953,5.66964285714293,,0.247023809523809,0.0654761904761905,0.0416666666666667,7.42857142857155,3.0982142857143,2.36904761904763,1.34523809523809,0.970238095238094,7.7827380952381615,https://en.wikipedia.org/wiki/Jefferson_County_Jail,https://www.wikidata.org/wiki/Q132252843
OH,United States,Youngstown,44503,110 Fifth Avenue,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,(313) 771-6601,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,"",,"",https://www.ice.gov/sites/default/files/images/detFacMahoning_0.jpg,41.1035786,-80.6520161,https://www.openstreetmap.org/?mlat=41.1035786&mlon=-80.6520161&zoom=15,MAHONING COUNTY JAIL,2025-05-06T04:26:48.000000+0000,"",17.1568998109641,true,1.13392857142857,8.45238095238096,true,5.89285714285715,25.8422619047619,27.9107142857142,0,1.51190476190476,1.67261904761905,0.922619047619048,37.2142857142856,32.157738095238,3.86011904761905,2.64285714285714,2.66071428571429,41.321428571428584,https://en.wikipedia.org/wiki/Huron_Historic_Gaol,""
IN,"",INDIANAPOLIS,46203,695 JUSTICE WAY,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,,Pass,"",39.7683331,-86.1583502,https://www.openstreetmap.org/?mlat=39.7683331&mlon=-86.1583502&zoom=15,MARION COUNTY JAIL,,"",18.2677595628415,true,0.318452380952381,0.235119047619048,true,23.6041666666667,28.0654761904762,39.125,,3.38988095238095,2.13095238095238,2.04761904761905,44.6547619047619,21.2797619047619,9.60416666666667,12.6160714285714,8.72321428571429,52.223214285714334,https://en.wikipedia.org/wiki/Jared_Fogle,https://www.wikidata.org/wiki/Q28543839
AR,"",TEXARKANA,71854,2300 EAST STREET,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,New Orleans - ERO,(504) 599-7800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-07-31,Pass,"",33.4254259,-94.0430937,https://www.openstreetmap.org/?mlat=33.4254259&mlon=-94.0430937&zoom=15,MILLER COUNTY JAIL,,"",2.35164835164835,true,0.0148809523809524,0.0625,true,0.985119047619046,0.88392857142857,1.55059523809523,,0.0238095238095238,0.00595238095238095,0.0416666666666667,1.875,0.675595238095237,0.5,0.580357142857143,0.19047619047619,1.9464285714285683,https://en.wikipedia.org/wiki/Jackson_County_Jail_%28film%29,""
SD,"",SIOUX FALLS,57104,500 NORTH MINNESOTA AVENUE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-12-06,Pass,"",43.5476008,-96.7293629,https://www.openstreetmap.org/?mlat=43.5476008&mlon=-96.7293629&zoom=15,MINNEHAHA COUNTY JAIL,,"",2.42647058823529,true,0.0,0.12202380952381,true,0.482142857142857,1.50297619047619,1.39285714285714,,0.0,0.0,0.00595238095238095,2.10119047619047,0.788690476190475,0.75297619047619,0.392857142857143,0.172619047619048,2.107142857142857,https://en.wikipedia.org/wiki/List_of_people_executed_by_the_United_States_federal_government,""
MI,United States,Monroe,48161,7000 East Dunbar Road,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,(313) 771-6601,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-13,Pass,https://www.ice.gov/sites/default/files/images/detention/monromi.jpg,41.9145037,-83.3968252,https://www.openstreetmap.org/?mlat=41.9145037&mlon=-83.3968252&zoom=15,MONROE COUNTY DETENTION-DORM,2025-04-03T10:59:47.000000+0000,"",38.537517053206,false,0.0,0.229166666666667,true,16.047619047619,90.7678571428571,80.1369047619047,0,2.32142857142857,2.4672619047619,5.47619047619048,96.7797619047619,78.8184523809524,21.077380952381,4.29464285714286,2.85416666666667,107.04464285714276,https://en.wikipedia.org/wiki/List_of_prison_escapes,""
NY,"",FONDA,12068,PARK STREET,NY,United States,Buffalo,14202,"250 Delaware Avenue, Floor 7",Upstate New York,Buffalo.Outreach@ice.dhs.gov,Buffalo Field Office,BUF,Buffalo - ERO,(716) 464-5800,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,,"",42.9544248,-74.3769163,https://www.openstreetmap.org/?mlat=42.9544248&mlon=-74.3769163&zoom=15,MONTGOMERY COUNTY JAIL,,"",1.953125,true,0.0,0.0684523809523809,true,0.30952380952381,1.14285714285714,0.654761904761904,,0.00595238095238095,0.0119047619047619,0.0297619047619048,1.47321428571428,1.13988095238095,0.178571428571429,0.139880952380952,0.0625,1.5208333333333308,https://en.wikipedia.org/wiki/Rotary_jail,https://www.wikidata.org/wiki/Q5508419
MP,United States,"Susupe, Saipan",96950,Vicente T Seman Bldg Civic Center,CA,United States,San Francisco,94111,630 Sansome Street Rm 590,"Northern California, Hawaii, Guam, Saipan",SanFrancisco.Outreach@ice.dhs.gov,San Francisco Field Office,SFR,San Francisco - ERO,(415) 365-8800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-05-02,Pass,https://www.ice.gov/assets/pages/detention/facilities/cnmi.png,15.1576997,145.7098572,https://www.openstreetmap.org/?mlat=15.1576997&mlon=145.7098572&zoom=15,SAIPAN DEPARTMENT OF CORRECTIONS (SUSUPE),2025-07-24T10:02:46.000000+0000,"",39.0961538461538,true,0.12797619047619,0.895833333333333,true,3.61309523809524,3.94642857142857,7.53571428571428,0,2.52678571428571,0.735119047619048,0.0,5.32142857142857,3.31547619047619,3.81845238095238,1.37797619047619,0.0714285714285714,8.583333333333332,https://en.wikipedia.org/wiki/Northern_Mariana_Islands_Department_of_Public_Safety,""
PA,United States,Philipsburg,16866,555 GEO Drive,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,(215) 656-7164,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-06,Pass,https://www.ice.gov/assets/pages/detention/facilities/moshannon.png,40.8964465,-78.2205688,https://www.openstreetmap.org/?mlat=40.8964465&mlon=-78.2205688&zoom=15,MOSHANNON VALLEY PROCESSING CENTER,2025-08-14T03:24:42.000000+0000,"",60.577734375,true,25.4940476190476,23.1279761904762,true,696.252976190479,650.223214285716,1031.93452380953,800,187.080357142857,63.6279761904762,74.3363095238095,1070.05357142857,351.229166666671,112.089285714286,534.288690476191,397.491071428571,1395.0982142857188,https://en.wikipedia.org/wiki/Moshannon_Valley_Correctional_Center,""
TX,United States,Conroe,77301,806 HILBIG RD,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,Houston Field Office,HOU,Houston - ERO,(281) 774-4816,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2024-12-05,Pass,https://www.ice.gov/sites/default/files/images/detention/montgomeryFacility.jpg,30.3118769,-95.4560512,https://www.openstreetmap.org/?mlat=30.3118769&mlon=-95.4560512&zoom=15,MONTGOMERY ICE PROCESSING CENTER,2025-09-23T06:15:17.000000+0000,"",25.9182059570538,true,44.3363095238095,73.4047619047616,true,604.202380952396,496.145833333346,930.773809523824,750,203.270833333333,134.907738095238,155.910714285714,724.000000000026,168.255952380954,590.395833333346,334.672619047622,124.76488095238,1218.089285714313,https://en.wikipedia.org/wiki/2025_in_Pennsylvania,""
IA,"",MUSCATINE,52761,400 WALNUT STREET,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,"",41.4246132,-91.0436508,https://www.openstreetmap.org/?mlat=41.4246132&mlon=-91.0436508&zoom=15,MUSCATINE COUNTY JAIL,,"",16.7462686567164,true,0.214285714285714,1.2172619047619,true,5.57440476190476,4.30654761904762,9.11309523809524,,1.66369047619048,0.601190476190476,0.514880952380952,8.53273809523809,3.36607142857143,4.77678571428571,0.895833333333333,2.27380952380952,11.312499999999993,https://en.wikipedia.org/wiki/Old_Jail_%28Muscatine%2C_Iowa%29,""
NY,"",EAST MEADOW,11554,100 CARMAN AVENUE,NY,United States,New York,10278,"26 Federal Plaza 9th Floor, Suite 9-110","The five boroughs (counties of NYC) and the following counties: Duchess, Nassau, Putnam, Suffolk, Sullivan, Orange, Rockland, Ulster, and Westchester",NewYork.Outreach@ice.dhs.gov,New York City Field Office,NYC,New York - ERO,(212) 436-9315,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,"",40.7142296,-73.5595107,https://www.openstreetmap.org/?mlat=40.7142296&mlon=-73.5595107&zoom=15,NASSAU COUNTY CORRECTIONAL CENTER,,"",2.26882320133854,true,0.0178571428571429,0.00892857142857143,true,3.30952380952383,9.4583333333334,9.36904761904768,,0.0297619047619048,0.0208333333333333,0.0297619047619048,12.7142857142857,9.30357142857151,1.19047619047619,1.375,0.925595238095237,12.794642857142943,https://en.wikipedia.org/wiki/Nassau_County_Sheriff%27s_Department,https://www.wikidata.org/wiki/Q113367923
WY,"",CASPER,82601,1100 BRUCE LANE,CO,United States,Centennial,80111,12445 E. Caley Avenue,"Colorado, Wyoming",Denver.Outreach@ice.dhs.gov,Denver Field Office,DEN,Centennial - ERO,(720) 873-2899,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-09-08,Pass,"",42.8501191,-106.3251380,https://www.openstreetmap.org/?mlat=42.8501191&mlon=-106.3251380&zoom=15,NATRONA COUNTY JAIL,,"",3.94470046082949,true,0.339285714285714,0.18452380952381,true,1.69642857142857,4.30654761904763,4.125,,0.547619047619048,0.410714285714286,0.136904761904762,5.43154761904763,3.58630952380953,0.910714285714285,0.889880952380952,1.13988095238095,6.526785714285725,https://en.wikipedia.org/wiki/Edward_Eugene_Harper,""
NY,"",LOCKPORT,14094,5526 NIAGARA STREET EXTENTION,NY,United States,Buffalo,14202,"250 Delaware Avenue, Floor 7",Upstate New York,Buffalo.Outreach@ice.dhs.gov,Buffalo Field Office,BUF,Buffalo - ERO,(716) 464-5800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,"",43.1687104,-78.6965670,https://www.openstreetmap.org/?mlat=43.1687104&mlon=-78.6965670&zoom=15,NIAGARA COUNTY JAIL,,"",6.55339805825243,true,0.0744047619047619,2.38988095238095,true,0.0,0.0267857142857143,1.3422619047619,,0.0,0.0119047619047619,0.0,2.47916666666667,2.40178571428571,0.0297619047619048,0.0595238095238095,0.0,2.491071428571426,https://en.wikipedia.org/wiki/Richard_Matt,""
MI,United States,Baldwin,49304,1805 W 32ND ST,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,(313) 771-6601,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,"",,"",https://www.ice.gov/sites/default/files/2025-06/detFacNorthLake.jpg,43.9011230,-85.8517290,https://www.openstreetmap.org/?mlat=43.9011230&mlon=-85.8517290&zoom=15,NORTH LAKE CORRECTIONAL F,2025-08-07T12:02:20.000000+0000,"",20.4317406143345,true,0.133928571428571,0.068452380952381,true,15.3571428571429,77.1994047619046,59.5565476190476,1800,3.64880952380953,2.10714285714286,4.35416666666667,82.6488095238094,75.7023809523809,5.61011904761905,7.26488095238095,4.18154761904762,92.75892857142846,https://en.wikipedia.org/wiki/Purgatory_Correctional_Facility,https://www.wikidata.org/wiki/Q28446258
NV,United States,Pahrump,89060,2190 EAST MESQUITE AVENUE,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,USMS CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,United States Marshals Service Contract Detention Facility,Office of Detention Oversight,2025-03-27,Pass,https://www.ice.gov/sites/default/files/images/detention/slc-sncc.jpg,36.2087301,-115.9846140,https://www.openstreetmap.org/?mlat=36.2087301&mlon=-115.9846140&zoom=15,NEVADA SOUTHERN DETENTION CENTER,2025-02-10T13:48:55.000000+0000,"",30.3926757551457,true,0.303571428571429,0.255952380952381,true,216.809523809525,143.181547619048,278.080357142858,0,50.7232142857142,24.6279761904762,28.8869047619048,256.312500000003,126.190476190476,115.520833333333,73.3630952380951,45.4761904761905,360.55059523809683,https://en.wikipedia.org/wiki/Southern_Nevada_Correctional_Center,""
