address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.name,field_office.field_office,field_office.id,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.phone,image_url,name,phone,wikipedia.page_url,wikidata.page_url,osm.url,osm.latitude,osm.longitude,page_updated_date,population.male.allowed,population.male.criminal,population.male.non_criminal,population.female.allowed,population.female.criminal,population.female.non_criminal,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,facility_type.id,facility_type.housing.mandatory,facility_type.housing.guaranteed_min,facility_type.description,facility_type.expanded_name,inspection.last_date,inspection.last_rating,avg_stay_length
TX,United States,El Paso,79925,8915 MONTANA AVE,El Paso - ERO,El Paso Field Office,ELP,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"",ElPaso.Outreach@ice.dhs.gov,(915) 225-1901,https://www.ice.gov/sites/default/files/images/detention/epc.jpg,EL PASO SERVICE PROCESSING CENTER,"",https://en.wikipedia.org/wiki/2019_El_Paso_Walmart_shooting,"",https://www.openstreetmap.org/?mlat=31.7601164&mlon=-106.4870404&zoom=15,31.7601164,-106.4870404,2025-02-10T10:59:16.000000+0000,true,293.788690476216,301.348214285728,true,69.4315476190474,158.348214285716,84.1547619047617,64.1130952380949,90.2857142857136,584.363095238074,SPC,659.693452380876,450,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,2025-02-13,Pass,20.5693561532192
PA,"",ERIE,16503,1618 Ash Street,Philadelphia - ERO,Philadelphia Field Office,PHI,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,(215) 656-7164,"",ERIE COUNTY JAIL,"",https://en.wikipedia.org/wiki/Erie_County_Jail,https://www.wikidata.org/wiki/Q5388293,https://www.openstreetmap.org/?mlat=42.1294712&mlon=-80.0852695&zoom=15,42.1294712,-80.0852695,,true,2.1547619047619,10.5952380952381,true,0.0,0.166666666666667,0.00297619047619048,0.130952380952381,0.160714285714286,12.6220238095238,USMS IGA,8.85714285714286,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-05-12,Pending,8.65466101694915
TX,United States,El Paso,79936,11541 Montana Avenue,El Paso - ERO,El Paso Field Office,ELP,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"",ElPaso.Outreach@ice.dhs.gov,(915) 225-1901,https://www.ice.gov/sites/default/files/2025-09/detFacFortBliss.jpg,DOD DETENTION FACILITY AT FORT BLISS,"",https://en.wikipedia.org/wiki/Fort_Bliss,"",https://www.openstreetmap.org/?mlat=31.8072184&mlon=-106.2230394&zoom=15,31.8072184,-106.2230394,2025-09-18T09:57:54.000000+0000,true,17.1964285714285,41.1547619047618,true,0.0416666666666667,0.598214285714285,5.79761904761905,3.36309523809524,5.87500000000001,43.955357142857,DOD,16.5684523809523,0,"","",,"",3.64849187935035
AL,"",GADSDEN,35901,827 FORREST AVENUE,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",ETOWAH COUNTY JAIL (ALABAMA),"",https://en.wikipedia.org/wiki/Coosa_County_Jail,"",https://www.openstreetmap.org/?mlat=34.0128323&mlon=-86.0030251&zoom=15,34.0128323,-86.0030251,,true,15.3065476190477,21.8244047619048,false,1.35714285714286,3.39880952380953,0.148809523809524,0.270833333333333,0.488095238095238,40.979166666667,USMS IGA,29.6607142857145,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-02-21,,5.85233160621762
GA,United States,Folkston,31537,3424 HIGHWAY 252 EAST,Atlanta - ERO,Atlanta Field Office,ATL,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"",Atlanta.Outreach@ice.dhs.gov,(404) 893-1290,https://www.ice.gov/sites/default/files/images/detention/folkston_0.jpg,FOLKSTON ANNEX IPC,"","","",https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846&zoom=15,30.8305818,-82.0097846,2025-09-12T06:23:35.000000+0000,true,74.1934523809524,211.494047619048,false,0.0,0.208333333333333,6.55654761904762,5.84821428571429,9.10714285714286,264.383928571429,DIGSA,209.535714285715,338,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-01-30,Pass,45.9253308128544
GA,"",FOLKSTON,31537,3262 HIGHWAY 252,Atlanta - ERO,Atlanta Field Office,ATL,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"",Atlanta.Outreach@ice.dhs.gov,(404) 893-1290,"",FOLKSTON D RAY ICE PROCES,"","","",https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846&zoom=15,30.8305818,-82.0097846,,false,3.95535714285714,23.7619047619048,false,0.0,0.0803571428571429,0.148809523809524,0.770833333333333,1.9375,24.9404761904762,DIGSA,12.8392857142857,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,,,14.6012658227848
GA,United States,Folkston,31537,3026 Hwy 252 East,Atlanta - ERO,Atlanta Field Office,ATL,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"",Atlanta.Outreach@ice.dhs.gov,(404) 893-1290,https://www.ice.gov/sites/default/files/images/detention/folkston.jpg,FOLKSTON MAIN IPC,"","","",https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846&zoom=15,30.8305818,-82.0097846,2025-09-19T07:14:16.000000+0000,true,196.294642857143,479.202380952383,false,0.422619047619048,0.342261904761905,13.4880952380952,16.4672619047619,22.4523809523809,623.854166666669,DIGSA,489.845238095238,544,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-01-30,Pass,43.3000546547641
AZ,"",FLORENCE,85132,3250 NORTH PINAL PARKWAY,Phoenix - ERO,Phoenix Field Office,PHO,AZ,United States,Phoenix,85004,2035 N. Central Avenue,"",Phoenix.Outreach@ice.dhs.gov,(602) 257-5900,"",FLORENCE SERVICE PROCESSING CENTER,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=33.0314508&mlon=-111.3873430&zoom=15,33.0314508,-111.3873430,,true,97.3422619047604,292.04464285717,false,0.232142857142857,0.562499999999999,2.53869047619048,5.33928571428574,33.0624999999998,349.241071428607,SPC,261.157738095267,392,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,2025-02-13,Pass,11.903005336579
GA,"",ROME,30161,2526 NEW CALHOUN HWY,Atlanta - ERO,Atlanta Field Office,ATL,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"",Atlanta.Outreach@ice.dhs.gov,(404) 893-1290,"",FLOYD COUNTY JAIL,"",https://en.wikipedia.org/wiki/Fulton_County_Jail,"",https://www.openstreetmap.org/?mlat=34.2570380&mlon=-85.1646726&zoom=15,34.2570380,-85.1646726,,true,0.735119047619047,1.58035714285714,true,0.068452380952381,0.226190476190476,0.0,0.00595238095238095,0.0,2.60416666666667,USMS IGA,1.3422619047619,,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,,3.15884476534296
MN,United States,Albert Lea,56007,411 SOUTH BROADWAY AVENUE,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,https://www.ice.gov/sites/default/files/images/detention/freebmn.jpg,FREEBORN COUNTY ADULT DETENTION CENTER,"","","",https://www.openstreetmap.org/?mlat=43.6480127&mlon=-93.3682656&zoom=15,43.6480127,-93.3682656,2025-02-10T11:05:27.000000+0000,true,44.9642857142857,36.4791666666667,false,0.0,0.0,10.5267857142857,4.10416666666667,3.07738095238095,63.7351190476191,IGSA,65.6904761904762,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2025-03-06,Pass,38.3888048411498
VA,United States,Farmville,23901,508 Waterworks Road,Chantilly - ERO,Washington Field Office,WAS,VA,United States,Chantilly,20598-5216,14797 Murdock Street Mail Stop 5216,"",Washington.Outreach@ice.dhs.gov,(703) 633-2100,https://www.ice.gov/sites/default/files/images/detention/frmvlva.jpg,PRINCE EDWARD COUNTY (FARMVILLE),"","","",https://www.openstreetmap.org/?mlat=37.3024713&mlon=-78.3923813&zoom=15,37.3024713,-78.3923813,2025-02-10T10:44:09.000000+0000,true,288.946428571429,296.107142857145,false,0.0476190476190476,0.244047619047619,45.7589285714286,17.797619047619,25.9553571428571,495.833333333339,DIGSA,412.571428571432,459,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2024-12-19,Pass,43.6044600938967
AZ,United States,Florence,85232,3250 NORTH PINAL PARKWAY,Phoenix - ERO,Phoenix Field Office,PHO,AZ,United States,Phoenix,85004,2035 N. Central Avenue,"",Phoenix.Outreach@ice.dhs.gov,(602) 257-5900,https://www.ice.gov/sites/default/files/images/detention/flo.jpg,FLORENCE STAGING FACILITY,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=33.0314508&mlon=-111.3873430&zoom=15,33.0314508,-111.3873430,2025-02-10T11:04:09.000000+0000,true,75.4761904761852,112.428571428562,false,3.64583333333336,5.52380952380962,4.86904761904771,3.55059523809527,5.47023809523819,183.184523809549,STAGING,156.556547619059,0,"","",2024-06-13,Pass,2.17070747834725
OH,United States,Chardon,44024,12450 MERRITT DR,Detroit - ERO,Detroit Field Office,DET,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,(313) 771-6601,https://www.ice.gov/sites/default/files/images/detention/dfGeauga.jpg,GEAUGA COUNTY JAIL,"",https://en.wikipedia.org/wiki/2012_Chardon_High_School_shooting,"",https://www.openstreetmap.org/?mlat=41.5824944&mlon=-81.2034066&zoom=15,41.5824944,-81.2034066,2025-04-01T05:38:01.000000+0000,true,12.3958333333333,20.4077380952381,true,1.0,7.88690476190476,1.69940476190476,1.875,0.976190476190476,37.139880952381,USMS IGA,34.1220238095238,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-01-30,Pass,45.6456043956044
ND,United States,Grand Forks,58203,1701 NORTH WASHINGTON ST,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,https://www.ice.gov/assets/pages/detention/facilities/grandForksCC.jpg,GRAND FORKS COUNTY CORRECTIONAL FACILITY,"",https://en.wikipedia.org/wiki/List_of_South_Carolina_state_prisons,"",https://www.openstreetmap.org/?mlat=47.9252104&mlon=-97.0306325&zoom=15,47.9252104,-97.0306325,2025-02-10T13:45:30.000000+0000,true,3.35119047619048,4.20833333333334,true,0.0327380952380952,0.157738095238095,0.440476190476191,0.244047619047619,0.461309523809524,6.60416666666668,USMS IGA,5.03869047619048,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-07-11,Pass,6.56810631229236
FL,United States,Moore Haven,33471,1297 East SR 78,Plantation - ERO,Miami Field Office,MIA,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,(954) 236-4900,https://www.ice.gov/sites/default/files/images/detention/gladefl.jpg,GLADES COUNTY DETENTION CENTER,"",https://en.wikipedia.org/wiki/Glades_County_Detention_Center,https://www.wikidata.org/wiki/Q111181447,https://www.openstreetmap.org/?mlat=26.8331174&mlon=-81.0931234&zoom=15,26.8331174,-81.0931234,2025-02-10T11:06:57.000000+0000,true,51.9583333333333,68.6726190476189,true,0.220238095238095,0.0386904761904762,9.30357142857143,6.58035714285714,4.48214285714286,100.523809523809,IGSA,81.5625,500,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2024-12-20,Pass,22.8020833333333
CA,United States,McFarland,93250,611 FRONTAGE RD,San Francisco - ERO,San Francisco Field Office,SFR,CA,United States,San Francisco,94111,630 Sansome Street Rm 590,"Northern California, Hawaii, Guam, Saipan",SanFrancisco.Outreach@ice.dhs.gov,(415) 365-8800,https://www.ice.gov/assets/pages/detention/facilities/goldenStateD8.jpg,GOLDEN STATE ANNEX,"",https://en.wikipedia.org/wiki/Kent_State_Golden_Flashes,"",https://www.openstreetmap.org/?mlat=35.6780104&mlon=-119.2292748&zoom=15,35.6780104,-119.2292748,2025-09-05T06:36:04.000000+0000,true,301.136904761904,299.392857142857,true,0.0,0.119047619047619,122.958333333333,20.5833333333333,15.6190476190476,441.488095238095,CDF,374.693452380952,560,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,2025-01-30,Pass,103.413164556962
KY,United States,LEITCHFIELD,42754,320 Shaw Station Road,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,https://www.ice.gov/sites/default/files/2025-08/detFacGrayson.jpg,GRAYSON COUNTY JAIL,"",https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,"",https://www.openstreetmap.org/?mlat=37.4801693&mlon=-86.2936604&zoom=15,37.4801693,-86.2936604,2025-08-20T04:07:50.000000+0000,true,5.02678571428573,3.11309523809524,true,20.3869047619048,39.9613095238095,6.74404761904762,3.27678571428571,4.125,54.3422619047616,USMS IGA,50.785714285714,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-08-21,Pass,18.0488505747126
MO,United States,Springfield,65802,1199 N HASELTINE RD,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,https://www.ice.gov/sites/default/files/images/greeneCoJail.png,GREENE COUNTY JAIL,(417) 868-4040,https://en.wikipedia.org/wiki/Dorial_Green-Beckham,"",https://www.openstreetmap.org/?mlat=37.2081729&mlon=-93.2922715&zoom=15,37.2081729,-93.2922715,2025-05-06T04:21:38.000000+0000,true,55.6160714285714,68.5654761904759,true,3.93154761904762,10.6160714285714,7.84523809523809,3.13690476190476,5.11607142857143,122.630952380952,USMS IGA,111.857142857142,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,"",20.7102550189908
FL,"",FPO,34009,AVENUE C PSC 1005 BOX 55,Plantation - ERO,Miami Field Office,MIA,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,(954) 236-4900,"",JTF CAMP SIX,"",https://en.wikipedia.org/wiki/Joint_Task_Force_Guantanamo,"","",38.89511,-77.03637,,true,12.0297619047619,5.29761904761905,false,0.0,0.0,8.47023809523809,1.70238095238095,0.997023809523809,6.1577380952381,DOD,17.327380952381,,,,,,10.8532338308458
GU,United States,Hagatna,96910,203 Aspinall Avenue,San Francisco - ERO,San Francisco Field Office,SFR,CA,United States,San Francisco,94111,630 Sansome Street Rm 590,"Northern California, Hawaii, Guam, Saipan",SanFrancisco.Outreach@ice.dhs.gov,(415) 365-8800,https://www.ice.gov/assets/pages/detention/facilities/guam.png,DEPARTMENT OF CORRECTIONS HAGATNA,"",https://en.wikipedia.org/wiki/Guam_Department_of_Corrections,"",https://www.openstreetmap.org/?mlat=13.4738606&mlon=144.7520557&zoom=15,13.4738606,144.7520557,2025-02-10T13:46:18.000000+0000,true,4.4077380952381,3.66666666666667,true,0.00297619047619048,0.211309523809524,3.25297619047619,0.654761904761905,0.422619047619048,3.95833333333333,USMS IGA,5.55654761904762,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2025-05-01,Pass,37.546875
IA,"",ELDORA,50627,1116 14TH AVENUE,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,"",HARDIN COUNTY JAIL,"",https://en.wikipedia.org/wiki/Lara_Love_Hardin,"",https://www.openstreetmap.org/?mlat=42.3606883&mlon=-93.0996090&zoom=15,42.3606883,-93.0996090,,true,4.54761904761905,4.10416666666667,true,0.342261904761905,0.818452380952381,1.04464285714286,0.654761904761905,0.324404761904762,7.78869047619048,IGSA,8.35714285714286,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,,18.1703703703704
NE,"",GRAND ISLAND,68801,110 PUBLIC SAFETY DRIVE,Fort Snelling - ERO,St Paul Field Office,SPM,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,(612) 843-8600,"",HALL COUNTY DEPARTMENT OF CORRECTIONS,"",https://en.wikipedia.org/wiki/Mississippi_Department_of_Corrections,"",https://www.openstreetmap.org/?mlat=40.9242710&mlon=-98.3386850&zoom=15,40.9242710,-98.3386850,,true,0.62797619047619,0.476190476190476,true,0.0178571428571429,0.0,0.0119047619047619,0.0357142857142857,0.0773809523809524,0.99702380952381,IGSA,0.75,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,,Pass,5.54385964912281
MS,"",BAY ST. LOUIS,39520,8450 HIGHWAY 90,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,"",HANCOCK COUNTY PUBLIC SAFETY COMPLEX,"",https://en.wikipedia.org/wiki/Stennis_Space_Center,"",https://www.openstreetmap.org/?mlat=30.3105666&mlon=-89.3275482&zoom=15,30.3105666,-89.3275482,,true,5.28869047619053,15.6130952380952,true,0.330357142857143,2.22321428571429,0.0744047619047619,0.145833333333333,0.113095238095238,23.1220238095231,IGSA,16.3095238095238,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2025-05-08,Pass,1.95960346964064
NV,United States,Henderson,89015,18 E Basic Road,West Valley City - ERO,Salt Lake City Field Office,SLC,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"",SaltLakeCity.Outreach@ice.dhs.gov,(801) 736-1200,https://www.ice.gov/sites/default/files/images/detention/slc-henderson.jpg,HENDERSON DETENTION,"",https://en.wikipedia.org/wiki/Henderson%2C_Nevada,https://www.wikidata.org/wiki/Q135895438,https://www.openstreetmap.org/?mlat=36.0319602&mlon=-114.9822716&zoom=15,36.0319602,-114.9822716,2025-02-10T13:46:37.000000+0000,true,33.782738095238,25.8898809523809,true,9.30654761904762,8.22916666666667,9.60416666666667,6.56547619047619,5.04464285714286,55.9940476190472,USMS IGA,61.2589285714282,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,2024-09-19,Pass,21.0576
TX,United States,Houston,77032,15850 Export Plaza Drive,Houston - ERO,Houston Field Office,HOU,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,(281) 774-4816,https://www.ice.gov/sites/default/files/images/detention/houicdf.jpg,HOUSTON CONTRACT DETENTION FACILITY,"",https://en.wikipedia.org/wiki/CoreCivic,"",https://www.openstreetmap.org/?mlat=29.7589382&mlon=-95.3676974&zoom=15,29.7589382,-95.3676974,2025-02-10T14:15:28.000000+0000,true,73.0595238095238,427.526785714285,true,36.6101190476191,308.464285714285,32.8125,28.7321428571429,35.3839285714286,748.732142857143,CDF,566.309523809524,750,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,2025-01-30,Pass,51.700582605077
KY,United States,Madisonville,42431,2250 Lafoon Trail,Chicago - ERO,Chicago Field Office,CHI,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,(872) 351-3990,https://www.ice.gov/sites/default/files/2025-04/HopkinsCountyJail.jpg,HOPKINS COUNTY JAIL,"",https://en.wikipedia.org/wiki/Caffey_family_murders,"",https://www.openstreetmap.org/?mlat=37.3280037&mlon=-87.4986989&zoom=15,37.3280037,-87.4986989,2025-05-06T04:27:06.000000+0000,true,17.8779761904762,24.9880952380953,true,0.467261904761905,3.88392857142857,5.63690476190476,2.41071428571429,3.38988095238095,35.7797619047619,USMS IGA,32.827380952381,0,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshal Service contract.,United States Marshal Service Intergovernmental Agreement,,"",27.5394736842105
CA,United States,Calexico,92231,1572 GATEWAY,San Diego - ERO,San Diego Field Office,SND,CA,United States,San Diego,92101,880 Front Street #2242,San Diego and Imperial County,SanDiego.Outreach@ice.dhs.gov,(619) 436-0410,https://www.ice.gov/sites/default/files/images/detention/sd-imperial.jpg,IMPERIAL REGIONAL DETENTION FACILITY,"",https://en.wikipedia.org/wiki/Incarceration_in_California,"",https://www.openstreetmap.org/?mlat=32.6668134&mlon=-115.4963754&zoom=15,32.6668134,-115.4963754,2025-02-10T13:47:19.000000+0000,true,98.9613095238093,506.907738095239,true,2.04761904761905,57.7440476190477,33.4047619047619,15.0922619047619,14.3720238095238,602.791666666668,CDF,302.238095238095,640,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,2025-01-16,Pass,60.1010309278351
TX,United States,Conroe,77301,500 HILBIG RD,Houston - ERO,Houston Field Office,HOU,TX,United States,Houston,77060,126 Northpoint Drive,Southeast Texas,Houston.Outreach@ice.dhs.gov,(281) 774-4816,https://www.ice.gov/sites/default/files/images/detention/montgtx.jpg,JOE CORLEY PROCESSING CTR,"","","",https://www.openstreetmap.org/?mlat=30.3118769&mlon=-95.4560512&zoom=15,30.3118769,-95.4560512,2025-05-27T06:02:14.000000+0000,true,117.369047619047,743.523809523814,true,0.0,0.244047619047619,31.4285714285714,24.4821428571429,44.389880952381,760.836309523814,IGSA,703.372023809529,0,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2024-12-19,Pass,46.7979426891991
ID,"",RIGBY,83442,219 EAST FREMONT AVENUE,West Valley City - ERO,Salt Lake City Field Office,SLC,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"",SaltLakeCity.Outreach@ice.dhs.gov,(801) 736-1200,"",JEFFERSON COUNTY JAIL,"",https://en.wikipedia.org/wiki/Jefferson_County_Jail,https://www.wikidata.org/wiki/Q6175434,https://www.openstreetmap.org/?mlat=43.6751937&mlon=-111.9180020&zoom=15,43.6751937,-111.9180020,,true,3.65178571428573,1.33333333333333,true,0.0297619047619048,0.0238095238095238,0.0654761904761905,0.178571428571429,0.223214285714286,4.57142857142861,IGSA,4.18750000000003,,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Inter-governmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,2024-07-18,Pass,2.98178506375228
LA,United States,Jena,71342,830 PINEHILL ROAD,New Orleans - ERO,New Orleans Field Office,NOL,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,(504) 599-7800,https://www.ice.gov/sites/default/files/images/detention/jenadla.jpg,CENTRAL LOUISIANA ICE PROCESSING CENTER (CLIPC),"",https://en.wikipedia.org/wiki/LaSalle_Detention_Center,"",https://www.openstreetmap.org/?mlat=31.6832271&mlon=-92.1337448&zoom=15,31.6832271,-92.1337448,2025-02-10T10:54:23.000000+0000,true,482.116071428576,696.407738095236,true,0.56547619047619,0.946428571428571,98.8958333333332,54.9375,68.6517857142857,957.55059523809,DIGSA,986.446428571422,1170,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Inter-governmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,2025-01-09,Pass,46.0385227272727
